time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),Calculated instant fuel consumption (MPG),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),HV EV Battery Power (kW),12V device load (A)
24.0,13.4,0.9,730.6,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.894005598242009,68.0,64.4,1010.88194444444,3639175.0,0.0,0.0,5.07361111111111,4.05888888888889,3.80520833333333,1567.7,1531.8,1172.2,1108.7,0.0,0.0,0.0,0.0,729.0,2440.0,3.8,24.0,3.78,149.0,0.0,1010.88194444444,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.76,83.0,13.88,733.9,42.28,14.132,-0.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8403752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,23.000000000000004,0.0,0.0,0.0,0.5925963034166936,26.520000000000003
25.0,13.4,0.9,730.6,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.894005598242009,68.0,64.4,1010.88194444444,3639175.0,0.0,0.0,5.07361111111111,4.05888888888889,3.80520833333333,1567.7,1531.8,1172.2,1108.7,0.0,0.0,0.0,0.0,729.0,2440.0,3.8,24.0,3.78,149.0,0.0,1010.88194444444,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.63,83.0,13.88,734.1,54.66,14.122,-0.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.789592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,23.000000000000004,0.0,0.0,0.0,0.5925963034166936,39.029999999999994
26.0,13.4,0.8,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.794562873152402,68.0,64.4,1010.8825,3639177.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,0.0,0.0,0.0,729.0,2482.0,3.8,24.0,3.78,149.0,0.0,1010.8825,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.63,83.0,13.88,734.1,54.66,14.122,-0.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.6,4.444,0.0,13.789592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,23.000000000000004,0.0,0.0,0.0,0.6665795915708068,39.029999999999994
27.0,13.4,0.8,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.794562873152402,68.0,64.4,1010.8825,3639177.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,0.0,0.0,0.0,729.0,2482.0,3.8,24.0,3.78,149.0,0.0,1010.8825,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.51,83.0,13.877,734.1,42.65,14.115,-7.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.6,4.444,0.0,13.8403752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,23.000000000000004,0.0,0.0,0.0,0.6665795915708068,27.14
28.0,13.4,1.2,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.1918443097286,68.0,64.4,1010.88305555556,3639179.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-51.0,0.0,0.0,729.0,2482.0,3.8,24.0,3.78,64.0,0.0,1010.88305555556,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.51,83.0,13.877,734.1,42.65,14.115,-7.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8403752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,23.000000000000004,0.0,0.0,0.0,0.592515192507384,27.14
29.0,13.4,1.2,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.1918443097286,68.0,64.4,1010.88305555556,3639179.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-51.0,0.0,0.0,729.0,2482.0,3.8,24.0,3.78,64.0,0.0,1010.88305555556,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.36,83.0,13.876,734.1,43.5,14.119,-4.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8403752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,24.0,0.0,0.0,0.0,0.592515192507384,28.14
30.0,13.4,1.1,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.09252395058455,68.0,64.4,1010.88361111111,3639181.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-20.0,0.0,0.0,729.0,2482.0,3.8,24.0,3.78,149.0,0.0,1010.88361111111,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.36,83.0,13.876,734.1,43.5,14.119,-4.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8403752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,24.0,0.0,0.0,0.0,0.8887727887610738,28.14
31.0,13.4,1.1,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.09252395058455,68.0,64.4,1010.88361111111,3639181.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-20.0,0.0,0.0,729.0,2482.0,3.8,24.0,3.78,149.0,0.0,1010.88361111111,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.3,83.0,13.877,734.1,43.09,14.12,27.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8403752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,23.000000000000004,0.0,0.0,0.0,0.8887727887610738,27.790000000000003
32.0,13.4,1.1,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.09252395058455,68.0,64.4,1010.88416666667,3639183.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-123.0,0.0,0.0,729.0,2482.0,3.8,24.0,3.78,149.0,0.0,1010.88416666667,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.3,83.0,13.877,734.1,43.09,14.12,27.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8403752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,23.000000000000004,0.0,0.0,0.0,0.8147083896976511,27.790000000000003
33.0,13.4,1.1,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.09252395058455,68.0,64.4,1010.88416666667,3639183.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-123.0,0.0,0.0,729.0,2482.0,3.8,24.0,3.78,149.0,0.0,1010.88416666667,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.22,83.0,13.877,734.1,42.96,14.134,-14.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8403752,0.0427527600518029,0.0,0.0,0.0003470493774689,1.24447763051459,0.773282309750482,0.0,0.0035218837687292,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,23.000000000000004,0.0,0.9997862483098703,0.0005584024483474601,0.8147083896976511,27.740000000000002
34.0,13.4,0.9,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.893883232296452,68.0,64.4,1010.88472222222,3639185.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-98.0,0.0,0.0,729.0,2482.0,3.8,24.0,3.78,64.0,0.0,1010.88472222222,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.22,83.0,13.877,734.1,42.96,14.134,-14.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8403752,0.0427527600518029,0.0,0.0,0.0003470493774689,1.24447763051459,0.773282309750482,0.0,0.0035218837687292,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,23.000000000000004,0.0,0.9997862483098703,0.0005584024483474601,0.8147083896976511,27.740000000000002
35.0,13.4,0.9,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.893883232296452,68.0,64.4,1010.88472222222,3639185.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-98.0,0.0,0.0,729.0,2482.0,3.8,24.0,3.78,64.0,0.0,1010.88472222222,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.14,83.0,13.876,734.1,43.46,14.123,6.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8315858,0.0800808035515091,,0.0,0.0006948923149915,1.52102821507339,0.945122823028367,0.0,0.0035206588679975,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,24.0,0.0,0.9997862483098703,0.0011180817348213235,0.8147083896976511,28.32
36.0,13.4,0.9,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.893883232296452,68.0,64.4,1010.88527777778,3639187.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-19.0,0.0,0.0,729.0,2409.0,3.8,24.0,3.78,149.0,0.0,1010.88527777778,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.14,83.0,13.876,734.1,43.46,14.123,6.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.442,0.0,13.8315858,0.0800808035515091,,0.0,0.0006948923149915,1.52102821507339,0.945122823028367,0.0,0.0035206588679975,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,24.0,0.0,0.9997862483098703,0.0011180817348213235,0.6665795915708068,28.32
37.0,13.4,0.9,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.893883232296452,68.0,64.4,1010.88527777778,3639187.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-19.0,0.0,0.0,729.0,2409.0,3.8,24.0,3.78,149.0,0.0,1010.88527777778,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.17,83.0,13.879,734.1,43.04,14.122,-4.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.442,0.0,13.8393986,0.0752552380894994,0.0,0.0,0.0006948923149915,0.0,0.0,0.0,0.0035206588679975,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,23.000000000000004,0.0,0.0,0.0011180817348213235,0.6665795915708068,27.869999999999997
38.0,13.4,0.9,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.893883232296452,68.0,64.4,1010.88583333333,3639189.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-70.0,0.0,0.0,729.0,2409.0,3.8,24.0,3.78,64.0,0.0,1010.88583333333,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.17,83.0,13.879,734.1,43.04,14.122,-4.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8393986,0.0752552380894994,0.0,0.0,0.0006948923149915,0.0,0.0,0.0,0.0035206588679975,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,23.000000000000004,0.0,0.0,0.0011180817348213235,0.6665795915708068,27.869999999999997
39.0,13.4,0.9,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.893883232296452,68.0,64.4,1010.88583333333,3639189.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-70.0,0.0,0.0,729.0,2409.0,3.8,24.0,3.78,64.0,0.0,1010.88583333333,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.12,83.0,13.88,734.1,42.75,14.115,-90.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8213315,0.0709036471935132,0.0,0.0,0.0006948923149915,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,24.0,0.0,0.0,0.0011180817348213235,0.6665795915708068,27.630000000000003
40.0,13.4,0.9,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.893883232296452,68.0,64.4,1010.88638888889,3639191.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-25.0,0.0,0.0,729.0,2409.0,3.8,24.0,3.78,149.0,0.0,1010.88638888889,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.12,83.0,13.88,734.1,42.75,14.115,-90.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8213315,0.0709036471935132,0.0,0.0,0.0006948923149915,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,24.0,0.0,0.0,0.0011180817348213235,0.6665795915708068,27.630000000000003
41.0,13.4,0.9,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.893883232296452,68.0,64.4,1010.88638888889,3639191.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-25.0,0.0,0.0,729.0,2409.0,3.8,24.0,3.78,149.0,0.0,1010.88638888889,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.08,83.0,13.879,734.1,42.83,14.105,5.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8413518,0.0671345150510613,0.0,0.0,0.0006948923149915,0.0,0.0,0.0,-0.0035232187695128,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,24.0,0.0,0.0,0.0011180817348213235,0.6665795915708068,27.75
42.0,13.4,1.0,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.993203591440502,68.0,64.4,1010.88694444444,3639193.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-85.0,0.0,0.0,729.0,2409.0,3.8,24.0,3.78,64.0,0.0,1010.88694444444,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.08,83.0,13.879,734.1,42.83,14.105,5.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8413518,0.0671345150510613,0.0,0.0,0.0006948923149915,0.0,0.0,0.0,-0.0035232187695128,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,24.0,0.0,0.0,0.0011180817348213235,0.6665795915708068,27.75
43.0,13.4,1.0,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.993203591440502,68.0,64.4,1010.88694444444,3639193.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-85.0,0.0,0.0,729.0,2409.0,3.8,24.0,3.78,64.0,0.0,1010.88694444444,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.59,83.0,13.897,734.1,38.89,14.109,26.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8306092,0.0636978081991609,0.0,0.0,0.0006948923149915,0.0,0.0,0.0,-0.0035249660271475,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,24.0,0.0,0.0,0.0011180817348213235,0.6665795915708068,23.3
44.0,13.4,1.5,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.48980538716075,68.0,64.4,1010.8875,3639195.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-109.0,0.0,0.0,729.0,2353.0,3.8,24.0,3.78,149.0,0.0,1010.8875,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,15.59,83.0,13.897,734.1,38.89,14.109,26.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8306092,0.0636978081991609,0.0,0.0,0.0006948923149915,0.0,0.0,0.0,-0.0035249660271475,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,24.0,0.0,0.0,0.0011180817348213235,1.1109659859513423,23.3
45.0,13.4,1.5,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.48980538716075,68.0,64.4,1010.8875,3639195.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,-109.0,0.0,0.0,729.0,2353.0,3.8,24.0,3.78,149.0,0.0,1010.8875,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.9,14.75,83.0,13.874,734.1,45.37,14.114,-120.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.5,4.444,0.0,13.8213315,0.0905194913578545,0.0,0.0,0.0010373894580649,0.912616929044034,0.56707369381702,0.0,0.0035337868768654,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.500000000000004,20.0,23.000000000000004,0.0,0.9997862483098703,0.001669159638026424,1.1109659859513423,30.619999999999997
