time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),OBD Module Voltage (V),Vehicle acceleration (g),12V device load (A)
428.0,13.3,0.8,737.1,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.58968,21.0,22.0,1162.79,4186044.0,0.0,0.0,5.11875,4.095,3.8390625,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,24.0,3.82,64.0,0.0,1162.79,0.0,61.0,30.0,30.0,22.0,18.0,33.0,22.5,23.5,33.0,27.0,19.5,19.5,0.0,4.6200000000000045,87.0,21.0,13.808,740.3000000000001,33.86,13.993,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.1,4.443,0.0,13.7593174,0.0,0.0,0.0,0.0,0.0,0.0,0.5896800000000001,0.0,,0.0,29.239999999999995
429.0,13.3,0.8,737.1,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58968,21.0,22.0,1162.7905555555556,4186046.0,0.0,0.0,5.11875,4.095,3.8390625,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,22.0,3.82,64.0,0.0,1162.79055555556,0.0,61.0,30.0,30.0,22.0,18.0,33.0,22.5,24.0,33.0,27.0,19.5,19.5,0.0,4.310000000000002,87.0,21.0,13.793,740.3000000000001,33.29,13.972,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.1,4.443,0.0,13.7593174,0.0,0.0,0.0,0.0,0.0,0.0,0.5896800000000001,0.0,,0.0,28.979999999999997
430.0,13.3,0.8,737.1,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58968,21.0,22.0,1162.7905555555556,4186046.0,0.0,0.0,5.11875,4.095,3.8390625,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,22.0,3.82,64.0,0.0,1162.79055555556,0.0,61.0,30.0,30.0,22.0,18.0,33.0,22.5,24.0,33.0,27.0,19.5,19.5,0.0,4.310000000000002,87.0,21.0,13.793,740.3000000000001,33.29,13.972,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.2,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.5896800000000001,0.0,,0.0,28.979999999999997
431.0,13.3,0.8,737.1,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58968,21.0,22.0,1162.7911111111111,4186048.0,0.0,0.0,5.11875,4.095,3.8390625,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,22.0,3.82,64.0,0.0,1162.79111111111,0.0,61.0,30.0,30.0,22.0,18.0,33.0,22.5,23.5,33.0,27.0,19.5,19.5,0.0,4.449999999999989,87.0,21.0,13.797,740.3000000000001,33.35,13.971,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.2,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.5896800000000001,0.0,,0.0,28.900000000000013
432.0,13.3,0.8,737.1,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58968,21.0,22.0,1162.7911111111111,4186048.0,0.0,0.0,5.11875,4.095,3.8390625,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,22.0,3.82,64.0,0.0,1162.79111111111,0.0,61.0,30.0,30.0,22.0,18.0,33.0,22.5,23.5,33.0,27.0,19.5,19.5,0.0,4.449999999999989,87.0,21.0,13.797,740.3000000000001,33.35,13.971,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.2,4.443,0.0,13.7515046,0.0,0.0,0.0,0.0,0.0,0.0,0.5896800000000001,0.0,,0.0,28.900000000000013
433.0,13.3,0.9,737.2,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.66348,21.0,22.0,1162.7916666666667,4186050.0,0.0,0.0,5.11944444444444,4.09555555555556,3.83958333333333,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,24.0,3.82,64.0,0.0,1162.79166666667,0.0,61.0,30.0,30.0,22.0,18.0,33.0,22.5,24.0,33.0,27.0,19.5,19.5,0.0,4.430000000000007,87.0,21.0,13.798,740.3000000000001,33.24,13.97,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.2,4.443,0.0,13.7515046,0.0,0.0,0.0,0.0,0.0,0.0,0.6634800000000001,0.0,,0.0,28.809999999999995
434.0,13.3,0.9,737.2,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.66348,21.0,22.0,1162.7916666666667,4186050.0,0.0,0.0,5.11944444444444,4.09555555555556,3.83958333333333,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2404.0,3.84,24.0,3.82,64.0,0.0,1162.79166666667,0.0,61.0,30.0,30.0,22.0,18.0,33.0,22.5,24.0,33.0,27.0,19.5,19.5,0.0,4.430000000000007,87.0,21.0,13.798,740.3000000000001,33.24,13.97,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.2,4.443,0.0,13.760294,0.0,0.0,0.0,0.0,0.0,0.0,0.6634800000000001,0.0,,0.0,28.809999999999995
435.0,13.3,0.8,737.2,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,0.58976,21.0,22.0,1162.7925,4186053.0,0.0,0.0,5.11944444444444,4.09555555555556,3.83958333333333,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2401.0,3.84,24.0,3.82,64.0,0.0,1162.7925,0.0,61.0,30.0,30.0,22.0,18.0,33.0,22.5,24.0,33.0,27.0,19.5,19.5,0.0,4.430000000000007,87.0,21.0,13.798,740.3000000000001,33.24,13.97,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.2,4.443,0.0,13.760294,0.0,0.0,0.0,0.0,0.0,0.0,0.6634800000000001,0.0,13.8,0.0,28.809999999999995
436.0,13.3,0.8,737.2,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58976,21.0,22.0,1162.7927777777777,4186054.0,0.0,0.0,5.11944444444444,4.09555555555556,3.83958333333333,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2401.0,3.84,24.0,3.82,181.0,0.0,1162.79277777778,0.0,61.0,30.0,30.0,22.0,18.0,33.0,22.5,24.0,33.0,27.0,19.5,19.5,0.0,4.430000000000007,87.0,21.0,13.798,740.3000000000001,33.24,13.97,26.0,-1.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,26.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,26.0,26.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,737.2,4.443,0.0,13.760294,0.0,0.0,0.0,0.0,0.0,0.0,0.5897600000000001,0.0,13.8,0.0,28.809999999999995
437.0,13.3,0.8,737.2,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58976,21.0,22.0,1162.7927777777777,4186054.0,0.0,0.0,5.11944444444444,4.09555555555556,3.83958333333333,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2401.0,3.84,24.0,3.82,181.0,0.0,1162.79277777778,0.0,61.0,30.0,30.0,22.5,18.0,33.0,22.5,24.0,33.0,27.0,19.5,19.5,0.0,4.519999999999982,87.0,21.0,13.81,740.2,33.64,13.996,26.0,-1.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.5897600000000001,,,0.0,29.12000000000002
438.0,13.3,0.8,737.2,0.0,0.0,0.0,20.0,20.0,21.0,20.0,20.0,20.0,20.0,19.0,20.0,0.58976,21.0,22.0,1162.7927777777777,4186054.0,0.0,0.0,5.11944444444444,4.09555555555556,3.83958333333333,21.0,1736.4,1695.9,1296.3,1226.3,0.0,0.0,0.0,0.0,735.0,2401.0,3.84,24.0,3.82,181.0,0.0,1162.79277777778,0.0,61.0,30.0,30.0,22.5,18.0,33.0,22.5,24.0,33.0,27.0,19.5,19.5,0.0,4.230000000000018,87.0,21.0,13.793,740.3000000000001,33.14,13.97,26.0,-1.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.5897600000000001,,,0.0,28.909999999999982
439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.060000000000002,87.0,21.0,13.793,740.3000000000001,33.75,13.986,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.689999999999998
440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.420000000000016,87.0,21.0,13.811,740.3000000000001,33.11,13.985,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.689999999999984
441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.189999999999998,87.0,21.0,13.792,740.5,33.55,13.983,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.36
442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.189999999999998,87.0,21.0,13.806,740.3000000000001,34.13,13.993,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.940000000000005
443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.160000000000025,87.0,21.0,13.794,740.8000000000001,34.0,13.983,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.839999999999975
444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.079999999999984,87.0,21.0,13.794,740.5,33.62,13.975,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.540000000000013
445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.310000000000002,87.0,21.0,13.81,740.2,33.4,13.978,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.089999999999996
446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.269999999999982,87.0,21.0,13.797,740.4000000000001,33.65,13.977,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.380000000000017
447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3700000000000045,87.0,21.0,13.829,740.3000000000001,28.25,13.995,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.879999999999995
448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.230000000000018,87.0,21.0,13.817,739.1,30.9,13.982,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.66999999999998
449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.189999999999998,87.0,21.0,13.808,738.4000000000001,30.97,13.978,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.78
450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.230000000000018,88.0,21.0,13.817,737.5,29.18,13.988,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.94999999999998
451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.180000000000007,88.0,21.0,13.816,738.4000000000001,28.69,13.97,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.509999999999994
452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.170000000000016,88.0,21.0,13.801,737.9000000000001,32.77,13.984,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.599999999999987
453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9399999999999977,88.0,21.0,13.797,738.4000000000001,29.77,13.969,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.830000000000002
454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0400000000000205,88.0,21.0,13.812,738.4000000000001,29.45,13.988,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.40999999999998
455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.150000000000034,88.0,21.0,13.796,737.4000000000001,33.36,13.98,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.209999999999965
456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2099999999999795,88.0,21.0,13.798,737.3000000000001,32.25,13.97,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.04000000000002
457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.930000000000007,88.0,21.0,13.797,739.1,29.64,13.987,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.709999999999994
458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.990000000000009,88.0,21.0,13.812,738.5,28.96,13.98,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.96999999999999
459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.430000000000007,88.0,21.0,13.816,737.5,32.17,13.976,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.739999999999995
460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.310000000000002,88.0,21.0,13.799,736.0,32.17,13.949,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.86
461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.150000000000034,88.0,21.0,13.803,735.1,28.86,13.958,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.709999999999965
462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0400000000000205,88.0,21.0,13.8,736.0,29.05,13.965,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.00999999999998
463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0400000000000205,88.0,21.0,13.8,736.6,29.4,13.953,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.359999999999978
464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.03000000000003,88.0,21.0,13.799,737.5,29.01,13.947,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.979999999999972
465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.019999999999982,88.0,21.0,13.8,737.5,29.18,13.95,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.160000000000018
466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,88.0,21.0,13.799,737.5,29.17,13.967,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.17
467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.990000000000009,88.0,21.0,13.8,738.4000000000001,29.72,13.95,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.72999999999999
468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.980000000000018,88.0,21.0,13.798,738.1,29.13,13.959,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.14999999999998
469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.980000000000018,88.0,21.0,13.8,739.1,29.52,13.965,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.53999999999998
470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.959999999999979,88.0,21.0,13.799,740.5,29.12,13.947,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.16000000000002
471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.959999999999979,88.0,21.0,13.798,741.8000000000001,29.23,13.953,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.27000000000002
472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9700000000000273,88.0,21.0,13.793,741.2,34.11,13.966,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.139999999999972
473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.930000000000007,88.0,21.0,13.792,741.2,33.85,13.975,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.919999999999995
474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.569999999999993,88.0,21.0,13.792,743.7,33.71,13.978,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.140000000000008
475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8899999999999864,88.0,21.0,13.792,742.8000000000001,33.53,13.975,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.640000000000015
476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8899999999999864,88.0,21.0,13.791,741.1,34.46,13.987,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.570000000000014
477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.900000000000034,88.0,21.0,13.791,740.9000000000001,28.6,13.974,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.699999999999967
478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.879999999999995,88.0,21.0,13.796,740.3000000000001,29.81,13.993,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.930000000000003
479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1200000000000045,88.0,21.0,13.817,740.5,32.11,13.97,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.989999999999995
480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8899999999999864,88.0,21.0,13.801,740.8000000000001,32.38,13.983,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.490000000000016
