time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (Today) (km),Distance travelled (total) (km),Distance travelled (Week) (km),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
142.0,13.3,-1.1,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74998,24.0,34.0,1211.9744444444443,4363108.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2496.0,3.54,21.0,3.54,85.0,0.0,1211.97444444444,0.0,27.0,27.5,27.5,17.0,53.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.6500000000000341,87.0,27.0,13.798,683.9000000000001,23.13,13.902,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.7515046,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79405251896424,27.518863880162613,0.0,-0.0004929852700422,-0.74998,0.0,0.0,22.479999999999965
143.0,13.3,-1.1,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74998,24.0,34.0,1211.9744444444443,4363108.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2496.0,3.54,21.0,3.54,85.0,0.0,1211.97444444444,0.0,27.0,27.5,27.5,17.0,53.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.6500000000000341,87.0,27.0,13.798,683.9000000000001,23.13,13.902,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79405251896424,27.518863880162613,0.0,-0.0004929852700422,-0.74998,0.0,0.0,22.479999999999965
144.0,13.3,-1.0,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6818,24.0,34.0,1211.9752777777778,4363111.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,141.0,3.54,64.0,0.0,1211.97527777778,0.0,27.0,27.5,27.5,17.0,53.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.6500000000000341,87.0,27.0,13.798,683.9000000000001,23.13,13.902,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.793599151236187,27.518415001223943,0.0,-0.0004488789386666,-0.6818,0.0,0.0,22.479999999999965
145.0,13.3,-1.0,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6818,24.0,34.0,1211.9752777777778,4363111.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,141.0,3.54,64.0,0.0,1211.97527777778,0.0,27.0,27.5,27.5,17.0,53.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.6999999999999886,87.0,27.0,13.815,683.5,22.64,13.886,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.793599151236187,27.518415001223943,0.0,-0.0004488789386666,-0.6818,0.0,0.0,21.940000000000012
146.0,13.3,-1.0,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6818,24.0,34.0,1211.9752777777778,4363111.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,141.0,3.54,64.0,0.0,1211.97527777778,0.0,27.0,27.5,27.5,17.0,53.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.6999999999999886,87.0,27.0,13.815,683.5,22.64,13.886,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.793599151236187,27.518415001223943,0.0,-0.0004488789386666,-0.6818,0.0,0.0,21.940000000000012
147.0,13.3,-1.1,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74998,24.0,34.0,1211.9758333333334,4363113.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,21.0,3.54,64.0,0.0,1211.97583333333,0.0,27.0,27.5,27.5,17.0,53.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.8400000000000318,87.0,27.0,13.814,683.5,22.82,13.889,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79310039186012,27.517921180059528,0.0,-0.0004938211644177,-0.74998,0.0,0.0,21.97999999999997
148.0,13.3,-1.1,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74998,24.0,34.0,1211.9758333333334,4363113.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,21.0,3.54,64.0,0.0,1211.97583333333,0.0,27.0,27.5,27.5,17.0,53.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.8400000000000318,87.0,27.0,13.814,683.5,22.82,13.889,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79310039186012,27.517921180059528,0.0,-0.0004938211644177,-0.74998,0.0,0.0,21.97999999999997
149.0,13.3,-1.0,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6818,24.0,34.0,1211.9763888888888,4363115.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,143.0,3.54,64.0,0.0,1211.97638888889,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,19.5,23.0,24.0,21.0,21.0,0.0,0.8400000000000318,87.0,27.0,13.814,683.5,22.82,13.889,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79264726750115,27.517472542080345,0.0,-0.0004486379791833,-0.6818,0.0,0.0,21.97999999999997
150.0,13.3,-1.0,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6818,24.0,34.0,1211.9763888888888,4363115.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,143.0,3.54,64.0,0.0,1211.97638888889,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,19.5,23.0,24.0,21.0,21.0,0.0,0.9399999999999976,87.0,27.0,13.816,683.5,22.51,13.907,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.7593174,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79264726750115,27.517472542080345,0.0,-0.0004486379791833,-0.6818,0.0,0.0,21.570000000000004
151.0,13.3,-1.1,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74998,24.0,34.0,1211.9772222222225,4363118.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,21.0,3.54,64.0,0.0,1211.97722222222,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,19.5,23.0,24.0,21.0,21.0,0.0,0.9399999999999976,87.0,27.0,13.816,683.5,22.51,13.907,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.7593174,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.792153983820313,27.51698414239635,0.0,-0.0004883996839944,-0.74998,0.0,0.0,21.570000000000004
152.0,13.3,-1.1,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74998,24.0,34.0,1211.9772222222225,4363118.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,21.0,3.54,64.0,0.0,1211.97722222222,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,19.5,23.0,24.0,21.0,21.0,0.0,0.660000000000025,87.0,27.0,13.8,683.5,22.05,13.886,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.7593174,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.792153983820313,27.51698414239635,0.0,-0.0004883996839944,-0.74998,0.0,0.0,21.389999999999976
153.0,13.3,-1.1,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74998,24.0,34.0,1211.9772222222225,4363118.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,21.0,3.54,64.0,0.0,1211.97722222222,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,19.5,23.0,24.0,21.0,21.0,0.0,0.660000000000025,87.0,27.0,13.8,683.5,22.05,13.886,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.792153983820313,27.51698414239635,0.0,-0.0004883996839944,-0.74998,0.0,0.0,21.389999999999976
154.0,13.3,-1.1,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74998,24.0,34.0,1211.977777777778,4363120.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,64.0,0.0,1211.97777777778,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,19.5,23.0,24.0,21.0,21.0,0.0,0.6500000000000341,87.0,27.0,13.8,683.5,21.81,13.882,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79166241660975,27.51649744218787,0.0,-0.0004867002084816,-0.74998,0.0,0.0,21.159999999999965
155.0,13.3,-1.1,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74998,24.0,34.0,1211.977777777778,4363120.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,64.0,0.0,1211.97777777778,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,19.5,23.0,24.0,21.0,21.0,0.0,0.6500000000000341,87.0,27.0,13.8,683.5,21.81,13.882,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79166241660975,27.51649744218787,0.0,-0.0004867002084816,-0.74998,0.0,0.0,21.159999999999965
156.0,13.3,-1.1,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74998,24.0,34.0,1211.9783333333332,4363122.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,64.0,0.0,1211.97833333333,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,20.0,23.0,24.0,21.0,21.0,0.0,0.6500000000000341,87.0,27.0,13.8,683.5,21.81,13.882,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.791163420857902,27.516003386988025,0.0,-0.0004940551998433,-0.74998,0.0,0.0,21.159999999999965
157.0,13.3,-1.1,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74998,24.0,34.0,1211.9783333333332,4363122.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,64.0,0.0,1211.97833333333,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,20.0,23.0,24.0,21.0,21.0,0.0,0.660000000000025,87.0,27.0,13.8,683.5,22.21,13.892,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.791163420857902,27.516003386988025,0.0,-0.0004940551998433,-0.74998,0.0,0.0,21.549999999999976
158.0,13.3,-0.7,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.47726,24.0,34.0,1211.9791666666667,4363125.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,64.0,0.0,1211.97916666667,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,20.0,23.0,24.0,21.0,21.0,0.0,0.660000000000025,87.0,27.0,13.8,683.5,22.21,13.892,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.790850261617468,27.515693328334127,0.0,-0.0003100586538972,-0.4772599999999999,0.0,0.0,21.549999999999976
159.0,13.3,-0.7,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.47726,24.0,34.0,1211.9791666666667,4363125.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,64.0,0.0,1211.97916666667,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,20.0,23.0,24.0,21.0,21.0,0.0,0.6500000000000341,87.0,27.0,13.733,683.5,37.42,13.896,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.790850261617468,27.515693328334127,0.0,-0.0003100586538972,-0.4772599999999999,0.0,0.0,36.76999999999997
160.0,13.3,-0.7,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.47726,24.0,34.0,1211.9791666666667,4363125.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,64.0,0.0,1211.97916666667,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,20.0,23.0,24.0,21.0,21.0,0.0,0.6500000000000341,87.0,27.0,13.733,683.5,37.42,13.896,31.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.711464,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.790850261617468,27.515693328334127,0.0,-0.0003100586538972,-0.4772599999999999,0.0,0.0,36.76999999999997
161.0,13.3,-0.9,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.61362,24.0,34.0,1211.9797222222223,4363127.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,64.0,0.0,1211.97972222222,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,20.0,23.0,24.0,21.0,21.0,0.0,1.079999999999984,87.0,27.0,13.803,683.5,23.48,13.927,32.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.711464,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.790440667843672,27.515287789944228,0.0,-0.0004055383899,-0.61362,0.0,0.0,22.400000000000016
162.0,13.3,-0.9,681.8,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.61362,24.0,34.0,1211.9797222222223,4363127.0,0.0,0.0,4.73472222222222,3.78777777777778,3.55104166666667,24.0,1794.2,1792.6,1339.8,1296.0,0.0,0.0,0.0,0.0,680.0,2495.0,3.54,143.0,3.54,64.0,0.0,1211.97972222222,0.0,27.0,27.5,27.5,17.0,53.0,23.0,22.0,20.0,23.0,24.0,21.0,21.0,0.0,1.079999999999984,87.0,27.0,13.803,683.5,23.48,13.927,32.0,,,0.0,0.0,1.21,22.0,157.0,1.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.8000000000001,1.467,0.0,13.7803143,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.790440667843672,27.515287789944228,0.0,-0.0004055383899,-0.61362,0.0,0.0,22.400000000000016
