time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),HV EV Battery Power (hp),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),12V device load (A)
157.0,13.3,0.0,735.8,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.0,60.8,64.4,1001.05555555556,3603800.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1565.7,1526.8,1170.7,1105.0,0.0,2868.0,0.0,0.0,735.0,2432.0,3.82,23.0,3.82,61.0,0.0,1001.05555555556,0.0,61.0,64.4,61.7,74.0,66.2,64.4,66.2,57.2,7.81,90.0,13.796,738.9,30.95,13.949,0.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.3,4.443,8.59364,13.7705483,11.0649797104147,0.0,0.472387266091719,4.53638178189076,2.81877608419525,11.1045464047356,0.0,0.0477745068602341,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,37.17955110902337,35.9923049391553,0.7600711111415759,23.14
158.0,13.3,0.0,735.8,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,0.0,60.8,64.4,1001.05555555556,3603800.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1565.7,1526.8,1170.7,1105.0,0.0,2868.0,0.0,0.0,735.0,2432.0,3.82,23.0,3.82,61.0,0.0,1001.05555555556,0.0,61.0,64.4,61.7,74.0,66.2,64.4,66.2,57.2,7.81,90.0,13.796,738.9,30.95,13.949,0.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.0,4.444,0.0,13.760294,11.0649797104147,0.0,0.472387266091719,4.53638178189076,2.81877608419525,11.1045464047356,0.0,0.0477745068602341,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,31.993159945915874,35.9923049391553,0.7600711111415759,23.14
159.0,13.3,0.0,736.0,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.0,60.8,64.4,1001.05611111111,3603802.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1565.7,1526.8,1170.7,1105.0,0.0,2695.0,0.0,0.0,735.0,2432.0,3.82,24.0,3.82,64.0,0.0,1001.05611111111,0.0,61.0,64.4,61.7,74.0,66.2,64.4,66.2,57.2,7.48000000000002,90.0,13.806,739.5,31.09,13.996,-2.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.0,4.444,0.0,13.760294,11.181399163493,0.0,0.483317832469489,,,0.0,0.0,,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,31.993159945915874,32.99294619422569,0.7776583924434078,23.609999999999978
160.0,13.3,0.0,736.0,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.0,60.8,64.4,1001.05611111111,3603802.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,1565.7,1526.8,1170.7,1105.0,0.0,2695.0,0.0,0.0,735.0,2432.0,3.82,24.0,3.82,64.0,0.0,1001.05611111111,0.0,61.0,64.4,61.7,74.0,66.2,64.4,66.2,57.2,7.48000000000002,90.0,13.806,739.5,31.09,13.996,-2.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.0,4.443,0.0,13.760294,11.181399163493,0.0,0.483317832469489,,,0.0,0.0,,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,33.35224437721206,32.99294619422569,0.7776583924434078,23.609999999999978
161.0,13.3,0.0,736.1,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.0,60.8,64.4,1001.05666666667,3603804.0,0.0,0.0,5.11180555555556,4.08944444444444,3.83385416666667,1565.7,1526.8,1170.7,1105.0,0.0,2554.0,0.0,0.0,735.0,2432.0,3.82,12.0,3.82,64.0,0.0,1001.05666666667,0.0,61.0,64.4,61.7,74.0,66.2,64.4,66.2,57.2,7.40000000000003,90.0,13.793,739.0,30.95,13.969,-7.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.0,4.443,0.0,13.7695717,11.2876825030195,0.0,0.493944487250015,,,0.0,0.0,-0.0145842735814322,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,31.993159945915874,31.993159945915874,0.7947566799852741,23.54999999999997
162.0,13.3,0.0,736.1,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.0,60.8,64.4,1001.05666666667,3603804.0,0.0,0.0,5.11180555555556,4.08944444444444,3.83385416666667,1565.7,1526.8,1170.7,1105.0,0.0,2554.0,0.0,0.0,735.0,2432.0,3.82,12.0,3.82,64.0,0.0,1001.05666666667,0.0,61.0,64.4,61.7,74.0,66.2,64.4,66.2,57.2,7.40000000000003,90.0,13.793,739.0,30.95,13.969,-7.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.9,4.444,0.0,13.7695717,11.2876825030195,0.0,0.493944487250015,,,0.0,0.0,-0.0145842735814322,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,31.993159945915874,31.993159945915874,0.7947566799852741,23.54999999999997
163.0,13.3,-14.1,737.6,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,-14.1402823594194,60.8,64.4,1001.05722222222,3603806.0,0.0,0.0,5.12222222222222,4.09777777777778,3.84166666666667,1565.7,1526.8,1170.7,1105.0,0.0,2362.0,0.0,0.0,736.0,2432.0,3.84,24.0,3.82,64.0,0.0,1001.05722222222,0.0,61.0,64.4,61.7,74.0,66.2,64.4,66.2,57.2,7.31999999999999,90.0,13.787,741.8,35.1,13.984,-12.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.9,4.444,0.0,13.740762,11.3685699833483,0.0,0.503534175985163,-2.78841863971324,-1.73264247857725,-14.1402823594194,0.0,-0.0293948935400928,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,23.994869959436866,28.993801200986265,0.8101864891601274,27.780000000000012
164.0,13.3,-20.0,738.5,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,-20.0816112875787,60.8,64.4,1001.05777777778,3603808.0,0.0,0.0,5.12847222222222,4.10277777777778,3.84635416666667,1565.7,1526.8,1170.7,1105.0,0.0,1810.0,0.0,0.0,737.0,2432.0,3.84,24.0,3.84,2.0,0.0,1001.05777777778,0.0,61.0,64.4,61.7,74.0,66.2,64.4,66.2,57.2,7.31999999999999,90.0,13.787,741.8,35.1,13.984,-12.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,738.5,4.444,0.0,13.740762,11.3685699833483,0.0,0.503534175985163,-2.78841863971324,-1.73264247857725,-20.0816112875787,0.0,-0.0293948935400928,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,19.0,23.994869959436866,28.993801200986265,0.8101864891601274,27.780000000000012
165.0,13.3,-20.0,738.5,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,-20.0816112875787,60.8,64.4,1001.05777777778,3603808.0,0.0,0.0,5.12847222222222,4.10277777777778,3.84635416666667,1565.7,1526.8,1170.7,1105.0,0.0,1810.0,0.0,0.0,737.0,2432.0,3.84,24.0,3.84,2.0,0.0,1001.05777777778,0.0,61.0,64.4,61.7,74.0,66.2,64.4,66.2,57.2,7.31,90.0,13.787,741.9,35.86,13.983,4.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,738.5,4.444,0.0,13.7495514,11.3885616330523,0.0,0.510493615255657,-1.4218009478673,-0.883465876777251,-20.0816112875787,0.0,-0.0553316971526029,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,15.99657997295792,20.995511214507257,0.821384226946352,28.55
166.0,13.3,-15.2,738.3,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,-15.2578913288432,60.8,64.4,1001.05833333333,3603810.0,0.0,0.0,5.12708333333333,4.10166666666667,3.8453125,1565.7,1526.8,1170.7,1105.0,0.0,1011.0,0.0,0.0,737.0,2432.0,3.84,21.0,3.84,64.0,0.0,1001.05833333333,0.0,61.0,64.4,61.7,74.0,66.2,64.4,66.2,57.2,7.31,90.0,13.787,741.9,35.86,13.983,4.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,738.5,4.443,0.0,13.7495514,11.3885616330523,0.0,0.510493615255657,-1.4218009478673,-0.883465876777251,-15.2578913288432,0.0,-0.0553316971526029,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,15.99657997295792,20.995511214507257,0.821384226946352,28.55
167.0,13.3,-15.2,738.3,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,-15.2578913288432,60.8,64.4,1001.05833333333,3603810.0,0.0,0.0,5.12708333333333,4.10166666666667,3.8453125,1565.7,1526.8,1170.7,1105.0,0.0,1011.0,0.0,0.0,737.0,2432.0,3.84,21.0,3.84,64.0,0.0,1001.05833333333,0.0,61.0,64.4,61.7,75.0,66.2,64.4,66.2,57.2,7.38999999999999,90.0,13.791,740.9,34.28,13.979,0.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,738.5,4.443,0.0,13.7593174,11.3267343320993,0.0,0.513861641296081,-0.891094049630374,-0.553700000712875,-15.2578913288432,0.0,-0.0844869442939515,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,3.999144993239488,9.997862483098704,0.8268033808453944,26.89000000000001
168.0,13.3,0.6,736.7,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.600979947280672,60.8,64.4,1001.05888888889,3603812.0,0.0,0.0,5.11597222222222,4.09277777777778,3.83697916666667,1565.7,1526.8,1170.7,1105.0,0.0,62.0,0.0,0.0,735.0,2432.0,3.82,12.0,3.82,64.0,0.0,1001.05888888889,0.0,61.0,64.4,61.7,75.0,66.2,64.4,66.2,57.2,7.38999999999999,90.0,13.791,740.9,34.28,13.979,0.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.8,4.441,0.0,13.7593174,11.3267343320993,0.0,0.513861641296081,-0.891094049630374,-0.553700000712875,-15.2248253311104,0.0,-0.0844869442939515,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,3.999144993239488,9.997862483098704,0.8268033808453944,26.89000000000001
169.0,13.3,0.6,736.7,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,0.600979947280672,60.8,64.4,1001.05888888889,3603812.0,0.0,0.0,5.11597222222222,4.09277777777778,3.83697916666667,1565.7,1526.8,1170.7,1105.0,0.0,62.0,0.0,0.0,735.0,2432.0,3.82,12.0,3.82,64.0,0.0,1001.05888888889,0.0,61.0,64.4,61.7,75.0,66.2,64.4,66.2,57.2,7.79000000000002,90.0,13.815,739.9,30.02,13.986,-9.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.8,4.441,28.026985,13.7612706,11.1985074471524,0.0,0.514203387270424,2.26234107053979,1.40575313334238,-15.2248253311104,0.0,-0.113003507177677,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,0.0,0.9997862483098703,0.8273532501181122,22.22999999999998
170.0,13.3,10.5,735.6,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,10.5014454477319,60.8,64.4,1001.05944444444,3603814.0,0.0,0.0,5.10833333333333,4.08666666666667,3.83125,1565.7,1526.8,1170.7,1105.0,0.0,553.0,0.0,0.0,734.0,2432.0,3.82,24.0,3.82,64.0,0.0,1001.05944444444,0.0,61.0,64.4,61.7,75.0,66.2,64.4,66.2,57.2,7.79000000000002,90.0,13.815,739.9,30.02,13.986,-9.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.1,4.444,28.026985,13.7612706,11.1985074471524,0.0,0.514203387270424,2.26234107053979,1.40575313334238,0.600082597013251,0.0,-0.113003507177677,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,0.0,0.9997862483098703,0.8273532501181122,22.22999999999998
171.0,13.3,10.5,735.6,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,10.5014454477319,60.8,64.4,1001.05944444444,3603814.0,0.0,0.0,5.10833333333333,4.08666666666667,3.83125,1565.7,1526.8,1170.7,1105.0,0.0,553.0,0.0,0.0,734.0,2432.0,3.82,24.0,3.82,64.0,0.0,1001.05944444444,0.0,61.0,64.4,61.7,75.0,66.2,64.4,66.2,57.2,7.67000000000002,90.0,13.814,738.4,30.35,13.989,6.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.1,4.444,39.0131725,13.7705483,11.1269749709063,0.0,0.516855670574815,1.03575960019679,0.643590978533882,0.600082597013251,0.0,-0.113003507177677,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,7.99828998647896,7.99828998647896,0.8316207739548772,22.679999999999982
172.0,13.3,23.8,734.1,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,23.7547378564546,60.8,64.4,1001.06,3603816.0,0.0,0.0,5.09791666666667,4.07833333333333,3.8234375,1565.7,1526.8,1170.7,1105.0,0.0,1262.0,0.0,0.0,733.0,2432.0,3.82,12.0,3.82,78.0,0.0,1001.06,0.0,61.0,64.4,61.7,75.0,66.2,64.4,66.2,57.2,7.67000000000002,90.0,13.814,738.4,30.35,13.989,6.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,734.4,4.443,39.0131725,13.7705483,11.1205786782074,0.0,0.52248752731962,0.973008737618464,0.604599412302723,10.4800314072594,0.0,-0.113003507177677,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,7.99828998647896,16.99636622126783,0.8406824314572686,22.679999999999982
173.0,13.3,23.8,734.1,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,23.7547378564546,60.8,64.4,1001.06,3603816.0,0.0,0.0,5.09791666666667,4.07833333333333,3.8234375,1565.7,1526.8,1170.7,1105.0,0.0,1262.0,0.0,0.0,733.0,2432.0,3.82,12.0,3.82,78.0,0.0,1001.06,0.0,61.0,64.4,61.7,75.0,66.2,64.4,66.2,57.2,7.61000000000001,90.0,13.813,736.6,29.75,13.984,-2.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,734.4,4.443,37.49952,13.7705483,11.1205786782074,0.0,0.52248752731962,0.973008737618464,0.604599412302723,10.4800314072594,0.0,,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,15.99657997295792,16.99636622126783,0.8406824314572686,22.13999999999999
174.0,13.4,30.9,732.9,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,30.7908205146508,60.8,64.4,1001.06055555556,3603818.0,0.0,0.0,5.08958333333333,4.07166666666667,3.8171875,1565.7,1526.8,1170.7,1105.0,0.0,1938.0,0.0,0.0,731.0,2433.0,3.82,24.0,3.8,61.0,0.0,1001.06055555556,0.0,61.0,64.4,61.7,75.0,66.2,64.4,66.2,57.2,7.61000000000001,90.0,13.813,736.6,29.75,13.984,-2.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,733.1,4.444,37.49952,13.7705483,11.1708816002405,0.0,0.530901619921602,1.10391798154337,0.685942620109588,23.7159070630643,0.0,,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,15.99657997295792,24.99465620774668,0.8542207064538576,22.13999999999999
175.0,13.4,30.9,732.9,0.0,0.0,0.0,20.0,64.4,62.6,62.6,64.4,64.4,30.7908205146508,60.8,64.4,1001.06055555556,3603818.0,0.0,0.0,5.08958333333333,4.07166666666667,3.8171875,1565.7,1526.8,1170.7,1105.0,0.0,1938.0,0.0,0.0,731.0,2433.0,3.82,24.0,3.8,61.0,0.0,1001.06055555556,0.0,61.0,64.4,61.7,75.0,66.2,64.4,66.2,57.2,7.28000000000003,90.0,13.799,736.3,29.85,13.95,6.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,733.1,4.444,25.5367825,13.7495514,11.1708816002405,0.0,0.530901619921602,1.10391798154337,0.685942620109588,23.7159070630643,0.0,,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,23.994869959436866,24.99465620774668,0.8542207064538576,22.569999999999972
176.0,13.3,23.8,733.4,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,23.7320865603103,60.8,64.4,1001.06083333333,3603819.0,0.0,0.0,5.09305555555556,4.07444444444444,3.81979166666667,1565.7,1526.8,1170.7,1105.0,0.0,2354.0,0.0,0.0,732.0,2433.0,3.82,12.0,3.8,64.0,0.0,1001.06083333333,0.0,61.0,64.4,61.7,75.0,66.2,64.4,66.2,57.2,7.28000000000003,90.0,13.799,736.3,29.85,13.95,6.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,62.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,62.6,62.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,733.4,4.444,25.5367825,13.7495514,11.2563437910403,0.0,0.541154241486662,1.71871311928098,1.06795848964074,30.8118266686381,0.0,0.105718479309809,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,23.994869959436866,29.993587449296083,0.8707171745520392,22.569999999999972
177.0,13.3,23.8,733.4,0.0,0.0,0.0,20.0,64.4,64.4,62.6,64.4,64.4,23.7320865603103,60.8,64.4,1001.06083333333,3603819.0,0.0,0.0,5.09305555555556,4.07444444444444,3.81979166666667,1565.7,1526.8,1170.7,1105.0,0.0,2354.0,0.0,0.0,732.0,2433.0,3.82,12.0,3.8,64.0,0.0,1001.06083333333,0.0,61.0,64.4,61.7,75.0,66.2,64.4,66.2,57.2,7.11000000000001,90.0,13.789,737.5,30.62,13.983,1.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,64.4,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,64.4,64.4,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,733.4,4.444,16.60135,13.7695717,11.2563437910403,0.0,0.541154241486662,1.71871311928098,1.06795848964074,30.8118266686381,0.0,0.105718479309809,14.000000000000002,19.0,17.0,16.0,18.000000000000004,19.0,21.0,14.000000000000002,20.500000000000004,20.0,27.994014952676284,29.993587449296083,0.8707171745520392,23.50999999999999
