time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),HV EV Battery Power (kW),12V device load (A)
184.0,13.3,-29.8,742.6,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-30.0877193876944,66.2,89.6,998.260833333333,3593739.0,0.0,0.0,5.15694444444444,4.12555555555556,3.86770833333333,1565.2,1525.0,1170.3,1103.8,0.0,1955.0,0.0,0.0,741.0,2414.0,3.86,24.0,3.86,64.0,0.0,998.260833333334,0.0,62.0,69.8,68.0,54.0,70.7,75.2,71.6,61.7,3.22000000000003,91.0,13.779,746.5,32.79,13.951,,,,,,,,,,,-2.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,743.0,4.444,2.9784775,13.740762,6.57749033108263,0.0,0.327222362617591,-1.40072120663068,-0.870367536885315,0.0,,16.0,19.0,19.0,19.0,21.0,21.999999999999996,24.0,16.5,20.0,21.0,,,31.993159945915874,33.99273244253566,0.526500781451704,-24.620222912321477,29.56999999999997
185.0,13.3,-29.8,742.6,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-30.0877193876944,66.2,89.6,998.260833333333,3593739.0,0.0,0.0,5.15694444444444,4.12555555555556,3.86770833333333,1565.2,1525.0,1170.3,1103.8,0.0,1955.0,0.0,0.0,741.0,2414.0,3.86,24.0,3.86,64.0,0.0,998.260833333334,0.0,62.0,69.8,68.0,54.0,70.7,75.2,71.6,61.7,3.22000000000003,91.0,13.786,745.6,28.71,13.953,,,,,,,,,,,-8.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,743.0,4.444,3.4667525,13.740762,6.66061584785167,0.0,0.33496731316542,-1.03933757142057,-0.645814226091169,0.0,-0.0682031235284967,16.0,19.0,19.0,19.0,21.0,21.999999999999996,24.0,16.5,20.0,21.0,,,20.136319907366055,22.995083711127048,0.5389624068831608,-24.620222912321477,25.48999999999997
186.0,13.3,-12.8,741.1,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-12.8974794314742,66.2,89.6,998.261388888889,3593741.0,0.0,0.0,5.14652777777778,4.11722222222222,3.85989583333333,1565.3,1525.0,1170.3,1103.8,0.0,1096.0,0.0,0.0,740.0,2413.0,3.86,12.0,3.84,78.0,0.0,998.261388888889,0.0,62.0,69.8,68.0,54.0,70.7,75.2,71.6,61.7,3.22000000000003,91.0,13.786,745.6,28.71,13.953,,,,,,,,,,,-8.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,741.5,4.442,3.4667525,13.740762,6.66061584785167,0.0,0.33496731316542,-1.03933757142057,-0.645814226091169,0.0,-0.0682031235284967,16.0,19.0,19.0,19.0,21.0,21.999999999999996,24.0,16.5,20.0,21.0,,,20.136319907366055,22.995083711127048,0.5389624068831608,-22.391457346309394,25.48999999999997
187.0,13.3,-12.8,741.1,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-12.8974794314742,66.2,89.6,998.261388888889,3593741.0,0.0,0.0,5.14652777777778,4.11722222222222,3.85989583333333,1565.3,1525.0,1170.3,1103.8,0.0,1096.0,0.0,0.0,740.0,2413.0,3.86,12.0,3.84,78.0,0.0,998.261388888889,0.0,62.0,69.8,68.0,54.0,70.7,75.2,71.6,61.7,3.28000000000003,91.0,13.803,744.0,32.44,13.957,,,,,,,,,,,-4.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,741.5,4.442,5.956955,13.7695717,6.66922825322193,0.0,0.339069763811977,-1.26501146943732,-0.786041441775739,0.0,-0.111678889582649,16.0,19.0,19.0,19.0,21.0,21.999999999999996,24.0,16.5,20.0,21.0,,,9.27926611712599,11.997434979718449,0.545563249973471,-22.391457346309394,29.159999999999968
188.0,13.3,-0.8,739.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,-0.804678457985143,66.2,89.6,998.261944444444,3593743.0,0.0,0.0,5.1375,4.11,3.853125,1565.3,1525.0,1170.3,1103.8,0.0,346.0,0.0,0.0,738.0,2413.0,3.84,24.0,3.84,61.0,0.0,998.261944444444,0.0,62.0,69.8,68.0,54.0,70.7,75.2,71.6,61.7,3.28000000000003,91.0,13.803,744.0,32.44,13.957,,,,,,,,,,,-4.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,740.2,4.443,5.956955,13.7695717,6.66922825322193,0.0,0.339069763811977,-1.26501146943732,-0.786041441775739,0.0,-0.111678889582649,16.0,19.0,19.0,19.0,21.0,21.999999999999996,24.0,16.5,20.0,21.0,,,9.27926611712599,11.997434979718449,0.545563249973471,-0.6000585070731864,29.159999999999968
189.0,13.3,-0.8,739.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,-0.804678457985143,66.2,89.6,998.261944444444,3593743.0,0.0,0.0,5.1375,4.11,3.853125,1565.3,1525.0,1170.3,1103.8,0.0,346.0,0.0,0.0,738.0,2413.0,3.84,24.0,3.84,61.0,0.0,998.261944444444,0.0,62.0,69.8,68.0,54.0,70.7,74.3,71.6,61.7,3.07999999999998,91.0,13.786,743.8,28.67,13.954,,,,,,,,,,,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,740.2,4.443,0.0,13.7495514,6.61844892676318,0.0,0.340082001665827,-5.06893755068938,-3.14969079480941,0.0,-0.129628224228719,16.0,19.0,19.0,19.0,21.0,21.999999999999996,24.0,16.5,20.0,21.0,,,1.7964909149317991,2.999358744929608,0.5471919406803157,-0.6000585070731864,25.59000000000002
190.0,13.3,0.7,739.6,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.703903303710577,66.2,89.6,998.262222222222,3593744.0,0.0,0.0,5.13611111111111,4.10888888888889,3.85208333333333,1565.3,1525.0,1170.3,1103.8,0.0,22.0,0.0,0.0,738.0,2413.0,3.84,12.0,3.84,64.0,0.0,998.262222222222,0.0,62.0,69.8,68.0,54.0,70.7,74.3,71.6,61.7,3.07999999999998,91.0,13.786,743.8,28.67,13.954,,,,,,,,,,,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.6,4.444,0.0,13.7495514,6.61844892676318,0.0,0.340082001665827,-5.06893755068938,-3.14969079480941,0.0,-0.129628224228719,16.0,19.0,19.0,19.0,21.0,21.999999999999996,24.0,16.5,20.0,21.0,,,1.7964909149317991,2.999358744929608,0.5471919406803157,0.5249092495977457,25.59000000000002
191.0,13.3,0.7,739.6,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.703903303710577,66.2,89.6,998.262222222222,3593744.0,0.0,0.0,5.13611111111111,4.10888888888889,3.85208333333333,1565.3,1525.0,1170.3,1103.8,0.0,22.0,0.0,0.0,738.0,2413.0,3.84,12.0,3.84,64.0,0.0,998.262222222222,0.0,62.0,69.8,68.0,54.0,70.7,74.3,71.6,60.8,3.19,91.0,13.807,742.6,31.78,13.947,,,,,,,,,,,-10.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.6,4.444,22.07003,13.7793377,6.54851682542497,0.0,0.340082001665827,0.0,0.0,0.0,-0.122498406802814,16.0,19.0,19.0,19.0,21.0,21.999999999999996,24.0,16.0,20.0,21.0,,,0.21870324181778447,0.0,0.5471919406803157,0.5249092495977457,28.59
192.0,13.3,11.3,738.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,11.3445740050544,66.2,89.6,998.262777777778,3593746.0,0.0,0.0,5.12777777777778,4.10222222222222,3.84583333333333,1565.3,1525.0,1170.3,1103.8,0.0,412.0,0.0,0.0,737.0,2413.0,3.84,22.0,3.84,2.0,0.0,998.262777777778,0.0,62.0,69.8,68.0,54.0,70.7,74.3,70.7,60.8,3.19,91.0,13.807,742.6,31.78,13.947,,,,,,,,,,,-10.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.1,4.443,22.07003,13.7793377,6.51898343496774,0.0,0.342130970893869,0.719086472545278,0.446819480531932,0.0,-0.122498406802814,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,0.21870324181778447,5.998717489859216,0.5504887321682352,0.5240575850499941,28.59
193.0,13.3,11.3,738.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,11.3445740050544,66.2,89.6,998.262777777778,3593746.0,0.0,0.0,5.12777777777778,4.10222222222222,3.84583333333333,1565.3,1525.0,1170.3,1103.8,0.0,412.0,0.0,0.0,737.0,2413.0,3.84,22.0,3.84,2.0,0.0,998.262777777778,0.0,62.0,69.8,68.0,54.0,70.7,74.3,70.7,60.8,2.98000000000002,91.0,13.787,740.9,29.79,13.945,,,,,,,,,,,-72.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.1,4.443,67.9190525,13.7495514,6.51898343496774,0.0,0.342130970893869,0.719086472545278,0.446819480531932,0.0,-0.122498406802814,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,9.779159241280913,5.998717489859216,0.5504887321682352,0.5240575850499941,26.80999999999998
194.0,13.3,24.3,736.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,24.3429917453973,66.2,89.6,998.263333333333,3593748.0,0.0,0.0,5.11666666666667,4.09333333333333,3.8375,1565.3,1525.0,1170.3,1103.8,0.0,1171.0,0.0,0.0,735.0,2414.0,3.84,24.0,3.82,61.0,0.0,998.263333333333,0.0,62.0,69.8,68.0,54.0,70.7,74.3,70.7,60.8,2.98000000000002,91.0,13.787,740.9,29.79,13.945,,,,,,,,,,,-72.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,737.1,4.444,67.9190525,13.7495514,6.55450330504875,0.0,0.347602192846554,0.893643070021403,0.555283888062269,0.0,-0.122498406802814,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,9.779159241280913,15.99657997295792,0.5592919282901054,18.152864836239598,26.80999999999998
195.0,13.3,24.3,736.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,24.3429917453973,66.2,89.6,998.263333333333,3593748.0,0.0,0.0,5.11666666666667,4.09333333333333,3.8375,1565.3,1525.0,1170.3,1103.8,0.0,1171.0,0.0,0.0,735.0,2414.0,3.84,24.0,3.82,61.0,0.0,998.263333333333,0.0,62.0,69.8,68.0,54.0,70.7,74.3,70.7,60.8,3.15000000000003,91.0,13.823,740.6,28.55,13.972,,,,,,,,,,,-29.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,737.1,4.444,62.792165,13.7803143,6.55450330504875,0.0,0.347602192846554,0.893643070021403,0.555283888062269,0.0,,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,15.99657997295792,15.99657997295792,0.5592919282901054,18.152864836239598,25.39999999999997
196.0,13.4,34.6,735.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,34.600058803635,66.2,89.6,998.263888888889,3593750.0,0.0,0.0,5.10763888888889,4.08611111111111,3.83072916666667,1565.3,1525.1,1170.3,1103.8,0.0,1826.0,0.0,0.0,734.0,2414.0,3.82,12.0,3.82,64.0,0.0,998.263888888889,0.0,62.0,69.8,68.0,54.0,70.7,74.3,70.7,60.8,3.15000000000003,91.0,13.823,740.6,28.55,13.972,,,,,,,,,,,-29.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,735.9,4.444,62.792165,13.7803143,6.64157410424382,0.0,0.355927532032375,0.943088536365887,0.586007866930208,0.0,,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,15.99657997295792,23.994869959436866,0.5726873990400914,25.801684417326623,25.39999999999997
197.0,13.4,34.6,735.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,34.600058803635,66.2,89.6,998.263888888889,3593750.0,0.0,0.0,5.10763888888889,4.08611111111111,3.83072916666667,1565.3,1525.1,1170.3,1103.8,0.0,1826.0,0.0,0.0,734.0,2414.0,3.82,12.0,3.82,64.0,0.0,998.263888888889,0.0,62.0,69.8,68.0,54.0,70.7,74.3,70.7,60.8,2.81999999999999,91.0,13.788,738.1,25.47,13.95,,,,,,,,,,,10.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,735.9,4.444,64.940575,13.760294,6.64157410424382,0.0,0.355927532032375,0.943088536365887,0.586007866930208,0.0,,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,23.994869959436866,23.994869959436866,0.5726873990400914,25.801684417326623,22.65000000000001
198.0,13.3,53.0,733.2,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,52.8343521997828,66.2,89.6,998.264444444444,3593752.0,0.0,0.0,5.09166666666667,4.07333333333333,3.81875,1565.3,1525.1,1170.3,1103.8,0.0,2609.0,0.0,0.0,731.0,2414.0,3.82,16.0,3.8,78.0,0.0,998.264444444444,0.0,62.0,69.8,68.0,54.0,70.7,74.3,70.7,60.8,2.81999999999999,91.0,13.788,738.1,25.47,13.95,,,,,,,,,,,10.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,733.7,4.443,64.940575,13.760294,6.78433938652976,0.0,0.367197562968376,0.87494467261629,0.543665246168257,0.0,0.122062895955945,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,23.994869959436866,33.99273244253566,0.590820878816117,39.39921864264191,22.65000000000001
199.0,13.3,53.0,733.2,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,52.8343521997828,66.2,89.6,998.264444444444,3593752.0,0.0,0.0,5.09166666666667,4.07333333333333,3.81875,1565.3,1525.1,1170.3,1103.8,0.0,2609.0,0.0,0.0,731.0,2414.0,3.82,16.0,3.8,78.0,0.0,998.264444444444,0.0,62.0,69.8,68.0,54.0,70.7,74.3,70.7,60.8,3.0,91.0,13.806,736.0,25.64,13.95,,,,,,,,,,,9.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,733.7,4.443,64.745265,13.740762,6.78433938652976,0.0,0.367197562968376,0.87494467261629,0.543665246168257,0.0,0.122062895955945,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,36.617171344349075,33.99273244253566,0.590820878816117,39.39921864264191,22.64
200.0,13.3,60.3,731.9,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,60.0049558207951,66.2,89.6,998.265,3593754.0,0.0,0.0,5.08263888888889,4.06611111111111,3.81197916666667,1565.3,1525.1,1170.3,1103.8,0.0,3301.0,0.0,0.0,730.0,2414.0,3.8,24.0,3.8,78.0,0.0,998.265,0.0,62.0,69.8,68.0,54.0,70.7,74.3,70.7,60.8,3.0,91.0,13.806,736.0,25.64,13.95,,,,,,,,,,,9.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,732.1,4.444,64.745265,13.740762,6.98184465128869,0.0,0.381668836650213,0.97431501689077,0.605411096360435,0.0,0.133320547536716,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,36.617171344349075,42.99080867732449,0.6141051581701927,44.74642492229314,22.64
201.0,13.3,60.3,731.9,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,60.0049558207951,66.2,89.6,998.265,3593754.0,0.0,0.0,5.08263888888889,4.06611111111111,3.81197916666667,1565.3,1525.1,1170.3,1103.8,0.0,3301.0,0.0,0.0,730.0,2414.0,3.8,24.0,3.8,78.0,0.0,998.265,0.0,62.0,69.8,68.0,54.0,70.7,74.3,70.7,60.8,3.0,91.0,13.807,735.0,28.68,13.942,,,,,,,,,,,6.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,732.1,4.444,60.448445,13.7705483,6.98184465128869,0.0,0.381668836650213,0.97431501689077,0.605411096360435,0.0,0.133320547536716,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,44.53735303017878,42.99080867732449,0.6141051581701927,44.74642492229314,25.68
202.0,13.3,49.1,732.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,48.8931354404069,66.2,89.6,998.265555555556,3593756.0,0.0,0.0,5.08611111111111,4.06888888888889,3.81458333333333,1565.3,1525.1,1170.3,1103.9,0.0,3775.0,0.0,0.0,731.0,2414.0,3.8,10.0,3.8,73.0,0.0,998.265555555556,0.0,62.0,69.8,68.0,54.0,70.7,74.3,70.7,60.8,3.0,91.0,13.807,735.0,28.68,13.942,,,,,,,,,,,6.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,732.1,4.444,60.448445,13.7705483,7.21264063284461,0.0,0.398309688243574,1.3347852831024,0.82939686614662,0.0,0.114902789404161,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,44.53735303017878,47.98973991887373,0.6408802883839105,44.77699359623922,25.68
203.0,13.3,49.1,732.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,48.8931354404069,66.2,89.6,998.265555555556,3593756.0,0.0,0.0,5.08611111111111,4.06888888888889,3.81458333333333,1565.3,1525.1,1170.3,1103.9,0.0,3775.0,0.0,0.0,731.0,2414.0,3.8,10.0,3.8,73.0,0.0,998.265555555556,0.0,62.0,69.8,68.0,54.0,70.7,74.3,70.7,60.8,2.93000000000001,91.0,13.808,736.0,25.31,13.95,,,,,,,,,,,-8.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,732.1,4.444,56.7863825,13.7524812,7.21264063284461,0.0,0.398309688243574,1.3347852831024,0.82939686614662,0.0,0.114902789404161,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,49.42693265081922,47.98973991887373,0.6408802883839105,44.77699359623922,22.37999999999999
204.0,13.3,49.0,732.2,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,48.780232461306,66.2,89.6,998.266111111111,3593758.0,0.0,0.0,5.08472222222222,4.06777777777778,3.81354166666667,1565.3,1525.2,1170.3,1103.9,0.0,4068.0,0.0,0.0,731.0,2404.0,3.8,12.0,3.8,150.0,0.0,998.266111111111,0.0,61.5,69.8,68.0,54.0,70.7,74.3,70.7,60.8,2.93000000000001,91.0,13.808,736.0,25.31,13.95,,,,,,,,,,,-8.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,732.4,4.444,56.7863825,13.7524812,7.46741159833755,0.0,0.416608010278998,1.44936423080568,0.900592901459956,0.0,0.100171827771704,16.0,19.0,19.0,19.0,21.0,21.5,24.0,16.0,20.0,21.0,,,49.42693265081922,51.98888491211331,0.6703222885389079,36.45024903514169,22.37999999999999
