time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),Distance travelled (total) (km),12V device load (A)
21.0,13.1,0.0,691.7,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.852222222222,40467068.0,0.0,0.0,4.80347222222222,3.84277777777778,3.60260416666667,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,289.0,3000.0,3.6,16.0,3.6,25.0,0.0,11240.8522222222,0.0,37.0,,,,,,,,-17.939999999999998,99.0,13.288,282.7,0.0,13.281,0.0,0.0,0.0,2.49,2.49,0.0,0.0,0.0,0.0,0.0,0.0,296.6,,,0.0,0.0,4.04,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,67.4,8.9,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.7,1.49,0.0,13.291526,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,,,,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,,,,17.939999999999998
22.0,13.1,0.0,691.7,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.852222222222,40467068.0,0.0,0.0,4.80347222222222,3.84277777777778,3.60260416666667,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,289.0,3000.0,3.6,16.0,3.6,25.0,0.0,11240.8522222222,0.0,37.0,,,,,,,,-17.939999999999998,99.0,13.288,282.7,0.0,13.281,0.0,0.0,0.0,2.49,2.49,0.0,0.0,0.0,0.0,0.0,0.0,296.6,,,0.0,0.0,4.04,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,67.4,8.9,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.7,1.492,0.0,13.2417194,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,,,,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,,,,17.939999999999998
23.0,12.8,0.0,691.7,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.852777777778,40467070.0,0.0,0.0,4.80347222222222,3.84277777777778,3.60260416666667,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,692.0,3000.0,3.6,16.0,3.6,25.0,0.0,11240.8527777778,0.0,37.0,,32.0,50.0,94.1,92.3,70.7,30.2,-17.939999999999998,99.0,13.288,282.7,0.0,13.281,0.54,0.5,60.0,2.49,2.49,0.54,241.6,0.0,0.01,0.0,0.01,685.7,,,0.0,0.0,4.04,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,67.4,8.9,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.7,1.492,0.0,13.2417194,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,21.5,,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,,,17.939999999999998
24.0,12.8,0.0,691.7,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.852777777778,40467070.0,0.0,0.0,4.80347222222222,3.84277777777778,3.60260416666667,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,692.0,3000.0,3.6,16.0,3.6,25.0,0.0,11240.8527777778,0.0,37.0,,32.0,50.0,94.1,92.3,70.7,30.2,-19.519999999999985,99.0,13.229,688.6,0.37,13.201,0.54,0.5,60.0,2.49,2.49,0.54,241.6,0.0,0.01,0.0,0.01,685.7,,,0.0,0.0,4.04,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,67.4,8.9,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.7,1.492,0.0,13.2417194,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,21.5,,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,,,19.889999999999986
25.0,12.8,0.0,691.7,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.852777777778,40467070.0,0.0,0.0,4.80347222222222,3.84277777777778,3.60260416666667,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,692.0,3000.0,3.6,16.0,3.6,25.0,0.0,11240.8527777778,0.0,37.0,,32.0,50.0,94.1,92.3,70.7,30.2,-19.519999999999985,99.0,13.229,688.6,0.37,13.201,8.36,8.75,60.0,2.5500000000000003,2.51,17.11,244.0,0.0,5.87,0.0,5.87,690.8000000000001,,,0.0,0.0,4.0,899.0,2841.0,0.0,41.0,1.0,21.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,692.0,1.491,0.0,13.1904479,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,21.5,,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,,,19.889999999999986
26.0,12.9,-10.6,693.6,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-7.35216,37.4,53.6,11240.853611111112,40467073.0,0.0,0.0,4.81666666666667,3.85333333333333,3.6125,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,694.0,3000.0,3.6,6.0,3.6,36.0,0.0,11240.8536111111,0.0,37.0,,32.0,50.0,93.2,92.3,70.7,30.2,-19.519999999999985,99.0,13.229,688.6,0.37,13.201,8.36,8.75,60.0,2.5500000000000003,2.51,17.11,244.0,0.0,5.87,0.0,5.87,690.8000000000001,,,0.0,0.0,4.0,899.0,2841.0,0.0,41.0,1.0,21.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,692.0,1.491,0.0,13.4297149,0.0,0.0,4.674669927622683,20.38883917919351,-0.0052820419461884,-0.0052297445011766,0.0,-0.0054988773385066,-7.35216,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,21.5,,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,0.0,33.075282590919024,19.889999999999986
27.0,12.9,-10.6,693.6,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-7.35216,37.4,53.6,11240.853611111112,40467073.0,0.0,0.0,4.81666666666667,3.85333333333333,3.6125,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,694.0,3000.0,3.6,6.0,3.6,36.0,0.0,11240.8536111111,0.0,37.0,,32.0,50.0,93.2,92.3,70.7,30.2,-19.519999999999985,99.0,13.229,688.6,0.37,13.201,19.52,19.78,60.0,3.0700000000000003,3.08,39.31,240.6,0.0,6.390000000000001,6.390000000000001,12.78,692.4000000000001,,,0.0,0.0,4.0,899.0,2841.0,0.0,41.0,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,694.1,1.491,0.0,13.4297149,0.0,0.0,4.674669927622683,20.38883917919351,-0.0052820419461884,-0.0052297445011766,0.0,-0.0054988773385066,-7.35216,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,21.5,,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,0.0,33.075282590919024,19.889999999999986
28.0,13.3,-11.8,694.1,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.19038,37.4,53.6,11240.854166666666,40467075.0,0.0,0.0,4.82013888888889,3.85611111111111,3.61510416666667,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,694.0,3000.0,3.6,64.0,3.6,171.0,0.0,11240.8541666667,0.0,37.0,,32.0,50.0,93.2,92.3,70.7,30.2,25.269999999999985,99.0,13.572,692.0,49.98,14.048,19.52,19.78,60.0,3.0700000000000003,3.08,39.31,240.6,0.0,6.390000000000001,6.390000000000001,12.78,692.4000000000001,,,0.0,0.0,4.0,899.0,2841.0,0.0,41.0,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,694.1,1.491,0.0,13.4297149,0.0,0.0,4.674669927622683,20.38883917919351,-0.0098303228122441,-0.00973299288341,0.0,-0.0045032483822333,-8.190380000000001,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,21.5,,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,0.0,33.075282590919024,24.71000000000001
29.0,13.3,-11.8,694.1,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.19038,37.4,53.6,11240.854166666666,40467075.0,0.0,0.0,4.82013888888889,3.85611111111111,3.61510416666667,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,694.0,3000.0,3.6,64.0,3.6,171.0,0.0,11240.8541666667,0.0,37.0,,32.0,50.0,93.2,92.3,70.7,30.2,25.269999999999985,99.0,13.572,692.0,49.98,14.048,19.52,19.78,60.0,3.0700000000000003,3.08,39.31,240.6,0.0,6.390000000000001,6.390000000000001,12.78,692.4000000000001,,,0.0,0.0,4.0,899.0,2841.0,0.0,42.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,694.1,1.491,0.0,13.910690400000002,0.0,0.0,4.674669927622683,20.38883917919351,-0.0098303228122441,-0.00973299288341,0.0,-0.0045032483822333,-8.190380000000001,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,21.5,,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,0.0,33.075282590919024,24.71000000000001
30.0,13.7,-11.0,694.1,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-7.6351,37.4,53.6,11240.855,40467078.0,0.0,0.0,4.82013888888889,3.85611111111111,3.61510416666667,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,694.0,3000.0,3.6,126.0,3.6,17.0,0.0,11240.855,0.0,37.0,,32.0,50.0,93.2,92.3,70.7,30.2,25.269999999999985,99.0,13.572,692.0,49.98,14.048,19.56,19.82,60.0,2.43,2.45,39.38,240.9,0.0,6.38,6.38,12.76,691.7,,,0.0,0.0,4.0,899.0,2841.0,0.0,42.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,694.1,1.492,0.0,13.910690400000002,0.0,0.0,4.674669927622683,20.38883917919351,-0.0157004534637125,-0.0155450034294183,0.0,-0.0058120105460083,-7.6351,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,21.5,,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,0.0,33.075282590919024,24.71000000000001
31.0,13.7,-11.0,694.1,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-7.6351,37.4,53.6,11240.855,40467078.0,0.0,0.0,4.82013888888889,3.85611111111111,3.61510416666667,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,694.0,3000.0,3.6,126.0,3.6,17.0,0.0,11240.855,0.0,37.0,,32.0,50.0,93.2,92.3,70.7,30.2,58.329999999999984,99.0,14.07,691.2,71.88,14.653,19.56,19.82,60.0,2.43,2.45,39.38,240.9,0.0,6.38,6.38,12.76,691.7,,,0.0,0.0,4.0,899.0,2841.0,0.0,42.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,694.1,1.492,0.0,13.910690400000002,0.0,0.0,4.674669927622683,20.38883917919351,-0.0157004534637125,-0.0155450034294183,0.0,-0.0058120105460083,-7.6351,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,21.5,,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,0.0,33.075282590919024,13.550000000000011
32.0,13.7,-11.0,694.1,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-7.6351,37.4,53.6,11240.855,40467078.0,0.0,0.0,4.82013888888889,3.85611111111111,3.61510416666667,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,694.0,3000.0,3.6,126.0,3.6,17.0,0.0,11240.855,0.0,37.0,,32.0,50.0,93.2,92.3,70.7,30.2,58.329999999999984,99.0,14.07,691.2,71.88,14.653,19.56,19.82,60.0,2.43,2.45,39.38,240.9,0.0,6.38,6.38,12.76,691.7,,,0.0,0.0,4.0,899.0,2841.0,0.0,42.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,694.2,1.492,0.0,14.2305269,0.0,0.0,4.674669927622683,20.38883917919351,-0.0157004534637125,-0.0155450034294183,0.0,-0.0058120105460083,-7.6351,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,21.5,,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,0.0,33.075282590919024,13.550000000000011
33.0,13.8,-11.6,694.3,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.05388,37.4,53.6,11240.855555555556,40467080.0,0.0,0.0,4.82152777777778,3.85722222222222,3.61614583333333,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,694.0,3000.0,3.6,136.0,3.6,157.0,0.0,11240.8555555556,0.0,37.0,43.7,32.0,50.0,93.2,92.3,70.7,30.2,39.29000000000002,99.0,14.202,692.6,44.42,14.512,19.55,19.82,60.0,3.01,2.99,39.37,240.8,0.0,6.390000000000001,6.4,12.8,692.8000000000001,,,0.0,0.0,4.0,899.0,2841.0,0.0,42.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,694.2,1.492,0.0,14.2305269,0.0,0.0,4.674669927622683,20.38883917919351,-0.0214843564821225,-0.0212716400813094,0.0,-0.0057266366518911,-8.05388,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.5,15.0,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,0.0,33.075282590919024,5.129999999999981
34.0,13.8,-11.6,694.3,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.05388,37.4,53.6,11240.855555555556,40467080.0,0.0,0.0,4.82152777777778,3.85722222222222,3.61614583333333,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,694.0,3000.0,3.6,136.0,3.6,157.0,0.0,11240.8555555556,0.0,37.0,43.7,32.0,50.0,93.2,92.3,70.7,30.2,39.29000000000002,99.0,14.202,692.6,44.42,14.512,19.55,19.82,60.0,3.01,2.99,39.37,240.8,0.0,6.390000000000001,6.4,12.8,692.8000000000001,,,0.0,0.0,4.0,899.0,2841.0,0.0,42.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,694.2,1.492,0.0,14.2896112,0.0,0.0,4.674669927622683,20.38883917919351,-0.0214843564821225,-0.0212716400813094,0.0,-0.0057266366518911,-8.05388,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.5,15.0,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,0.0,33.075282590919024,5.129999999999981
35.0,13.8,-11.6,694.3,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.05388,37.4,53.6,11240.855555555556,40467080.0,0.0,0.0,4.82152777777778,3.85722222222222,3.61614583333333,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,694.0,3000.0,3.6,136.0,3.6,157.0,0.0,11240.8555555556,0.0,37.0,43.7,32.0,50.0,93.2,92.3,70.7,30.2,39.29000000000002,99.0,14.202,692.6,44.42,14.512,19.51,19.77,60.0,2.54,2.51,39.28,241.0,0.0,6.45,6.44,12.89,692.2,,,0.0,0.0,4.0,899.0,2841.0,0.0,42.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,694.4000000000001,1.492,0.0,14.2896112,0.0,0.0,4.674669927622683,20.38883917919351,-0.0214843564821225,-0.0212716400813094,0.0,-0.0057266366518911,-8.05388,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.5,15.0,-1.0000000000000004,10.500000000000004,12.0,7.000000000000001,5.999999999999998,0.0,0.0,0.0,33.075282590919024,5.129999999999981
36.0,13.9,-11.8,694.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.1951,37.4,53.6,11240.85638888889,40467083.0,0.0,0.0,4.82291666666667,3.85833333333333,3.6171875,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,695.0,3000.0,3.6,22.0,3.6,37.0,0.0,11240.8563888889,0.0,37.0,43.7,32.0,50.0,93.2,92.3,70.7,30.2,27.50999999999999,99.0,14.339,691.9000000000001,38.59,14.663,19.51,19.77,60.0,2.54,2.51,39.28,241.0,0.0,6.45,6.44,12.89,692.2,,,0.0,0.0,4.0,899.0,2841.0,0.0,42.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,694.4000000000001,1.492,0.0,14.2896112,0.0,0.0,4.674669927622683,20.38883917919351,-0.0276203042978861,-0.0273468359385011,0.0,-0.0060751958571916,-8.1951,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.5,15.0,-1.0000000000000004,10.500000000000004,13.000000000000004,7.000000000000001,5.999999999999998,0.0,0.0,0.0,33.075282590919024,11.080000000000013
37.0,13.9,-11.8,694.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.1951,37.4,53.6,11240.85638888889,40467083.0,0.0,0.0,4.82291666666667,3.85833333333333,3.6171875,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,695.0,3000.0,3.6,22.0,3.6,37.0,0.0,11240.8563888889,0.0,37.0,43.7,32.0,50.0,93.2,92.3,70.7,30.2,27.50999999999999,99.0,14.339,691.9000000000001,38.59,14.663,19.51,19.77,60.0,2.54,2.51,39.28,241.0,0.0,6.45,6.44,12.89,692.2,,,0.0,0.0,4.0,899.0,2841.0,0.0,42.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,694.4000000000001,1.492,0.0,14.5103228,0.0,0.0,4.674669927622683,20.38883917919351,-0.0276203042978861,-0.0273468359385011,0.0,-0.0060751958571916,-8.1951,0.0,0.0,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,21.5,15.0,-1.0000000000000004,10.500000000000004,13.000000000000004,7.000000000000001,5.999999999999998,0.0,0.0,0.0,33.075282590919024,11.080000000000013
38.0,13.9,-11.8,694.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,-8.1951,37.4,53.6,11240.85638888889,40467083.0,0.0,0.0,4.82291666666667,3.85833333333333,3.6171875,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,695.0,3000.0,3.6,22.0,3.6,37.0,0.0,11240.8563888889,0.0,37.0,43.7,,,,,,,27.50999999999999,99.0,14.339,691.9000000000001,38.59,14.663,19.58,19.83,60.0,2.4,2.39,39.41,240.8,0.0,6.45,6.44,12.89,692.4000000000001,,,0.0,0.0,4.0,899.0,2841.0,0.0,42.8,1.0,36.4,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,694.6,1.492,0.0,14.5103228,,0.0,,,-0.0276203042978861,-0.0273468359385011,0.0,-0.0060751958571916,-8.1951,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,6.500000000000002,,15.0,,10.500000000000004,13.000000000000004,7.000000000000001,7.000000000000001,0.0,,,,11.080000000000013
